Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,N_mean,P_mean,K_mean,ph_mean,temperature_mean,humidity_mean,soil_rainfall_mean,NPK_Index,Rainfall_Fert_Ratio,Log_Area,Log_Production,Season_encoded,Crop_encoded,State_encoded
Niger seed,2015,Kharif,Nagaland,32370.0,36170.0,1308.3,5111546.7,10682.1,1.08,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0002559498760033091,10.385018239245094,10.49601297178542,1,29,19
Niger seed,2015,Rabi,Nagaland,35500.0,33850.0,1308.3,5605805.0,11715.0,0.959090909,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00023338303180666615,10.477316144080852,10.42972382000155,2,29,19
Other  Rabi pulses,2015,Rabi,Nagaland,9320.0,11780.0,1308.3,1471721.2,3075.6,1.257777778,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0008889585276351746,9.140025198061156,9.37424334324612,2,32,19
Other Kharif pulses,2015,Kharif,Nagaland,10480.0,12740.0,1308.3,1654896.8,3458.4,1.199,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0007905624141865436,9.257319373170178,9.45258041898138,1,34,19
Peas & beans (Pulses),2015,Kharif,Nagaland,2360.0,3210.0,1308.3,372667.6,778.8,1.357,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00351062579460679,7.766840537085513,8.074337694089515,1,36,19
Peas & beans (Pulses),2015,Rabi,Nagaland,7160.0,7870.0,1308.3,1130635.6,2362.8,1.1,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0011571357233615114,8.87640491500694,8.97094039814245,2,36,19
Potato,2015,Rabi,Nagaland,7310.0,73140.0,1308.3,1154322.1,2412.3,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0011333915088418483,8.897135342293316,11.200144364018984,2,37,19
Ragi,2015,Kharif,Nagaland,330.0,320.0,1308.3,52110.3,108.9,1.001428571,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.025105879147133154,5.802118375377063,5.771441123130016,1,38,19
Rapeseed &Mustard,2015,Rabi,Nagaland,27540.0,27840.0,1308.3,4348841.4,9088.2,1.01,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0003008386783572566,10.223431082444048,10.234265033343494,2,39,19
Rice,2015,Kharif,Nagaland,176790.0,304705.5,1308.3,24727596.07,49569.2,2.41,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,5.290849718621689e-05,12.082723522912602,12.627104297204422,1,40,19
Rice,2015,Rabi,Nagaland,4520.0,12220.0,1308.3,713753.2,1491.6,2.703333333,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,0.0018329839600243333,8.416488487294606,9.410911062438,2,40,19
Sesamum,2015,Kharif,Nagaland,3580.0,2160.0,1308.3,565317.8,1181.4,0.604545455,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0023142693998501373,8.183397369998433,7.6783263565068856,1,43,19
Small millets,2015,Kharif,Nagaland,8740.0,9810.0,1308.3,1380133.4,2884.2,1.115555556,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0009479511560613228,9.075779878580487,9.19125948416339,1,44,19
Soyabean,2015,Kharif,Nagaland,24860.0,31170.0,1308.3,3925642.6,8203.8,1.238181818,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0003332701929436488,10.121055589517152,10.347243454377015,1,45,19
Sugarcane,2015,Kharif,Nagaland,4370.0,190200.0,1308.3,690066.7,1442.1,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0018959009384151729,8.382747094863314,12.155836686703159,1,46,19
Sunflower,2015,Kharif,Nagaland,340.0,280.0,1308.3,53689.4,112.2,0.788333333,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.024367484690000444,5.831882477283517,5.638354669333745,1,47,19
Sunflower,2015,Rabi,Nagaland,2170.0,1330.0,1308.3,342664.7,716.1,0.614,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0038180068795913916,7.682943169878292,7.193685818395112,2,47,19
Sweet potato,2015,Kharif,Nagaland,1640.0,13950.0,1308.3,258972.4,541.2,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0050518701920737805,7.403061091090091,9.543306469268108,1,48,19
Tapioca,2015,Kharif,Nagaland,2270.0,45880.0,1308.3,358455.7,749.1,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.003649813213144014,7.7279755421055585,10.733806366995315,1,49,19
Urad,2015,Rabi,Nagaland,820.0,670.0,1308.3,129486.2,270.6,0.824545455,40.02,67.47,19.24,7.13395162948,29.9733396789,65.1184255887,67.8841511832,42.24333333333333,0.010103701369710673,6.710523109452428,6.508769136971682,2,52,19
Wheat,2015,Rabi,Nagaland,3250.0,5950.0,1308.3,513207.5,1072.5,1.828888889,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.002549256296417538,8.086717920303906,8.691314551644853,2,53,19
other oilseeds,2015,Kharif,Nagaland,2370.0,1420.0,1308.3,374246.7,782.1,0.595555556,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0034958130671210535,7.771067086065406,7.259116128097101,1,54,19
Arhar/Tur,2015,Kharif,Punjab,2600.0,2630.0,512.6,410566.0,858.0,1.00625,20.73,67.73,20.29,5.794174879790001,27.7417622259,48.0616330847,149.4575638135,36.25,0.0012485172943758267,7.8636512654486515,7.875119281040293,1,1,22
Barley,2015,Rabi,Punjab,9000.0,33300.0,512.6,1421190.0,2970.0,3.621428571,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0003606833986424063,9.105090961257085,10.413342705547674,2,4,22
Cotton(lint),2015,Kharif,Punjab,185695.0,304705.5,512.6,24727596.07,49569.2,1.264444444,117.77,46.24,19.56,6.91267549578,23.988957895200002,79.8434742538,80.3980431193,61.19,2.0729875149166688e-05,12.131866206990335,12.627104297204422,1,11,22
Gram,2015,Rabi,Punjab,1700.0,2180.0,512.6,268447.0,561.0,1.2575,40.09,67.79,79.92,7.33695662374,18.8728467519,16.8604394237,80.0589772605,62.6,0.0019094945762307784,7.438971592395862,7.687538766201629,2,16,22
Groundnut,2015,Kharif,Punjab,1000.0,1900.0,512.6,157910.0,330.0,1.9,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.003246132315038218,6.90875477931522,7.550135342488429,1,17,22
Guar seed,2015,Kharif,Punjab,48600.0,33440.0,512.6,7674426.0,16038.0,0.8225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,6.679326026555468e-05,10.791399385808587,10.417537971057733,1,18,22
Maize,2015,Kharif,Punjab,115000.0,304705.5,512.6,18159650.0,37950.0,3.759230769,77.76,48.44,19.79,6.2451897224,22.3892039102,65.0922494467,84.766987663,48.663333333333334,2.8227414722893078e-05,11.652696102959753,12.627104297204422,1,24,22
Masoor,2015,Rabi,Punjab,600.0,420.0,512.6,94746.0,198.0,0.65,18.77,68.36,19.41,6.927931571609999,24.509052402600002,64.8047846785,45.680454204,35.51333333333333,0.005410197684359399,6.398594934535208,6.042632833682381,2,25,22
Moong(Green Gram),2015,Kharif,Punjab,6400.0,4290.0,512.6,1010624.0,2112.0,0.699230769,20.99,47.28,19.87,6.72395694037,28.5257747353,85.49997454300001,48.403600902899996,29.38,0.0005072108843537415,8.764209507142004,8.364275084991524,1,27,22
Peas & beans (Pulses),2015,Rabi,Punjab,3500.0,5300.0,512.6,552685.0,1155.0,1.475,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0009274705709932946,8.160803920954665,8.575650760987806,2,36,22
Rapeseed &Mustard,2015,Rabi,Punjab,31000.0,41800.0,512.6,4895210.0,10230.0,1.329411765,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00010471458737937957,10.34177474101152,10.640675541671662,2,39,22
Rice,2015,Kharif,Punjab,185695.0,304705.5,512.6,24727596.07,49569.2,3.923181818,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,2.0729875149166688e-05,12.131866206990335,12.627104297204422,1,40,22
Sesamum,2015,Kharif,Punjab,4700.0,1550.0,512.6,742177.0,1551.0,0.352727273,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.000690669893206212,8.45553053102413,7.346655163176539,1,43,22
Sugarcane,2015,Whole Year,Punjab,90000.0,304705.5,512.6,14211900.0,29700.0,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,3.606836270531296e-05,11.407576060361786,12.627104297204422,4,46,22
Urad,2015,Kharif,Punjab,2000.0,1080.0,512.6,315820.0,660.0,0.614,40.02,67.47,19.24,7.13395162948,29.9733396789,65.1184255887,67.8841511832,42.24333333333333,0.0016230712967155447,7.601402334583733,6.985641817639208,1,52,22
Wheat,2015,Rabi,Punjab,185695.0,304705.5,512.6,24727596.07,49569.2,4.552272727,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,2.0729875149166688e-05,12.131866206990335,12.627104297204422,2,53,22
Arhar/Tur,2015,Kharif,Telangana,185695.0,103903.0,747.9,24727596.07,49569.2,0.496666667,20.73,67.73,20.29,5.794174879790001,27.7417622259,48.0616330847,149.4575638135,36.25,3.0245559157358107e-05,12.131866206990335,11.551222674902572,1,1,25
Arhar/Tur,2015,Rabi,Telangana,1415.0,937.0,747.9,223442.65,466.95,0.5225,20.73,67.73,20.29,5.794174879790001,27.7417622259,48.0616330847,149.4575638135,36.25,0.003347152626624207,7.255591274253665,6.843749949006225,2,1,25
Bajra,2015,Kharif,Telangana,1632.0,1531.0,747.9,257709.12,538.56,0.882,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.002902097907524935,7.398174092970465,7.3343293503005365,1,2,25
Bajra,2015,Rabi,Telangana,4268.0,4003.0,747.9,673959.88,1408.44,0.864,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0011097083260975028,8.359134886757962,8.295049140435111,2,2,25
Banana,2015,Kharif,Telangana,1756.0,84008.0,747.9,277289.96,579.48,5.0722222225,100.23,82.01,50.05,5.98389318024,27.3767983057,80.35812258109999,104.6269804001,77.43,0.0026971669036740323,7.471363088187097,11.338679214943207,1,3,25
Cashewnut,2015,Kharif,Telangana,3036.0,2146.0,747.9,479414.76,1001.88,0.71,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.001560023808979496,8.01862546504575,7.671826797878781,1,7,25
Castor seed,2015,Kharif,Telangana,47373.0,16948.0,747.9,7480670.43,15633.09,0.34875,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,9.997765668475564e-05,10.765828833982527,9.737964114018055,1,8,25
Castor seed,2015,Rabi,Telangana,601.0,213.0,747.9,94903.91,198.33,0.338,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.007880519564267012,6.400257445308821,5.365976015021851,2,8,25
Coriander,2015,Kharif,Telangana,11.0,8.0,747.9,1737.01,3.63,0.73,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.4303197334882998,2.4849066497880004,2.1972245773362196,1,10,25
Coriander,2015,Rabi,Telangana,998.0,382.0,747.9,157594.18,329.34,0.402857143,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00474570351707457,6.906754778648554,5.948034989180646,2,10,25
Cotton(lint),2015,Kharif,Telangana,185695.0,304705.5,747.9,24727596.07,49569.2,1.973333333,117.77,46.24,19.56,6.91267549578,23.988957895200002,79.8434742538,80.3980431193,61.19,3.0245559157358107e-05,12.131866206990335,12.627104297204422,1,11,25
Cowpea(Lobia),2015,Kharif,Telangana,2167.0,1135.0,747.9,342190.97,715.11,0.511666667,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.002185615284894032,7.681560362559537,7.035268599281097,1,12,25
Cowpea(Lobia),2015,Rabi,Telangana,6021.0,16132.0,747.9,950776.11,1986.93,2.523333333,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0007866196947042615,8.70317470904168,9.688622142666144,2,12,25
Dry chillies,2015,Kharif,Telangana,65188.0,182753.0,747.9,10293837.08,21512.04,2.255555556,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,7.265511602063203e-05,11.08504602202489,12.115896265197387,1,13,25
Dry chillies,2015,Rabi,Telangana,16409.0,44857.0,747.9,2591145.19,5414.97,2.717777778,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0002886367441892578,9.705646184084136,10.71125722393277,2,13,25
Garlic,2015,Rabi,Telangana,285.0,1009.0,747.9,45004.35,94.05,3.5225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.01661802430155526,5.655991810819852,6.917705609835305,2,14,25
Ginger,2015,Kharif,Telangana,1822.0,11862.0,747.9,287712.02,601.26,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.002599465258819361,7.508238774678663,9.381179591661104,1,15,25
Ginger,2015,Rabi,Telangana,6.0,39.0,747.9,947.46,1.98,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.7885414250469182,1.9459101490553132,3.6888794541139363,2,15,25
Gram,2015,Rabi,Telangana,69846.0,50357.0,747.9,11029381.86,23049.18,0.917777778,40.09,67.79,79.92,7.33695662374,18.8728467519,16.8604394237,80.0589772605,62.6,6.780977770863237e-05,11.154062414585958,10.826912773310882,2,16,25
Groundnut,2015,Kharif,Telangana,13470.0,21503.0,747.9,2127047.7,4445.1,1.348333333,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00035161395223343964,9.508294505698569,9.975994243322877,1,17,25
Groundnut,2015,Rabi,Telangana,114331.0,184409.0,747.9,18054008.21,37729.23,1.725555556,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,4.1425701698753035e-05,11.646861775604387,12.124916818569165,2,17,25
Horse-gram,2015,Kharif,Telangana,510.0,110.0,747.9,80534.1,168.3,0.22,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.009286634026654216,6.236369590203704,4.709530201312334,1,19,25
Horse-gram,2015,Rabi,Telangana,1530.0,684.0,747.9,241602.3,504.9,0.418888889,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0030955703005712256,7.333676395657684,6.529418838262226,2,19,25
Jowar,2015,Kharif,Telangana,45161.0,50527.0,747.9,7131373.51,14903.13,0.96,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00010487459310280985,10.718011304262587,10.830282917055369,1,20,25
Jowar,2015,Rabi,Telangana,31197.0,25176.0,747.9,4926318.27,10295.01,0.867777778,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00015181720043086044,10.348109269178813,10.133686158324014,2,20,25
Linseed,2015,Rabi,Telangana,7.0,3.0,747.9,1105.37,2.31,0.43,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.6759944683966486,2.0794415416798357,1.3862943611198906,2,23,25
Maize,2015,Kharif,Telangana,185695.0,304705.5,747.9,24727596.07,49569.2,2.983333333,77.76,48.44,19.79,6.2451897224,22.3892039102,65.0922494467,84.766987663,48.663333333333334,3.0245559157358107e-05,12.131866206990335,12.627104297204422,1,24,25
Maize,2015,Rabi,Telangana,118486.0,304705.5,747.9,18710124.26,39100.38,4.658888889,77.76,48.44,19.79,6.2451897224,22.3892039102,65.0922494467,84.766987663,48.663333333333334,3.997300871089945e-05,11.682558528897978,12.627104297204422,2,24,25
Masoor,2015,Rabi,Telangana,46.0,16.0,747.9,7263.86,15.18,0.35,18.77,68.36,19.41,6.927931571609999,24.509052402600002,64.8047846785,45.680454204,35.51333333333333,0.10294761358099123,3.8501476017100584,2.833213344056216,2,25,25
Moong(Green Gram),2015,Kharif,Telangana,185695.0,304705.5,747.9,24727596.07,49569.2,1.773333333,20.99,47.28,19.87,6.72395694037,28.5257747353,85.49997454300001,48.403600902899996,29.38,3.0245559157358107e-05,12.131866206990335,12.627104297204422,1,27,25
Moong(Green Gram),2015,Rabi,Telangana,152891.0,213712.0,747.9,24143017.81,49569.2,1.04,20.99,47.28,19.87,6.72395694037,28.5257747353,85.49997454300001,48.403600902899996,29.38,3.0977899072431696e-05,11.93748706876938,12.27238927240037,2,27,25
Onion,2015,Kharif,Telangana,5269.0,74452.0,747.9,832027.79,1738.77,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0008988871647097692,8.569785641535407,11.217923332800648,1,31,25
Onion,2015,Rabi,Telangana,10462.0,304705.5,747.9,1652054.42,3452.46,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00045270878382518186,9.255600503381046,12.627104297204422,2,31,25
Other  Rabi pulses,2015,Rabi,Telangana,54.0,21.0,747.9,8527.14,17.82,0.305,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.08769790364604708,4.007333185232471,3.091042453358316,2,32,25
Other Kharif pulses,2015,Kharif,Telangana,100.0,37.0,747.9,15791.0,33.0,0.343333333,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.047359422492401215,4.61512051684126,3.6375861597263857,1,34,25
Potato,2015,Rabi,Telangana,2220.0,28466.0,747.9,350560.2,732.6,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0021334363300901525,7.7057128238944275,10.256500800641868,2,37,25
Ragi,2015,Kharif,Telangana,742.0,404.0,747.9,117169.22,244.86,0.666666667,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.006383021214776245,6.610696044717759,6.003887067106539,1,38,25
Ragi,2015,Rabi,Telangana,178.0,110.0,747.9,28107.98,58.74,0.663333333,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.026607155435736194,5.187385805840755,4.709530201312334,2,38,25
Rapeseed &Mustard,2015,Rabi,Telangana,1365.0,1665.0,747.9,215547.15,450.45,1.023333333,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0034697583811320117,7.2196420401307355,7.418180822726788,2,39,25
Rice,2015,Kharif,Telangana,185695.0,304705.5,747.9,24727596.07,49569.2,2.822222222,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,3.0245559157358107e-05,12.131866206990335,12.627104297204422,1,40,25
Rice,2015,Rabi,Telangana,185695.0,304705.5,747.9,24727596.07,49569.2,2.785555556,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,3.0245559157358107e-05,12.131866206990335,12.627104297204422,2,40,25
Safflower,2015,Rabi,Telangana,3855.0,2581.0,747.9,608743.05,1272.15,0.806,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0012285951706632696,8.257385655730436,7.856319571406588,2,41,25
